new_order_id,mid_index,Location_idx,Location,Copyright,Date,Latitude,Longitude,PanoID,Status,Google Location,dist_to_start_point,points,SWEREF_Points
442,11927,125895,"59.3385177245283, 18.060553625",© Google,2022-11,59.33850553969621,18.0606552346694,LdxoBPXNExmfh_lluGdF6w,OK,"59.33850553969621, 18.0606552346694",1590.7368621750886,POINT (18.0606552346694 59.33850553969621),POINT (674072.9835405098 6581746.5978168845)
443,11935,93704,"59.31607621509434, 18.047358802238804",© Google,2022-08,59.31610937553562,18.04738697504446,xgHxUz6IpOnNt9auXESJsA,OK,"59.31610937553562, 18.04738697504446",1591.072320608983,POINT (18.04738697504446 59.31610937553562),POINT (673432.8198065184 6579219.720513952)
444,11937,106768,"59.31320370188679, 18.05334045522388",© Google,2022-08,59.31322677158583,18.05334616391148,h2545M_T4IlViCek8XPZXA,OK,"59.31322677158583, 18.05334616391148",1591.365280359993,POINT (18.05334616391148 59.31322677158583),POINT (673786.5301407161 6578914.479424364)
445,11942,148391,"59.33923585283019, 18.069350173507463",© Google,2023-04,59.33921976115826,18.06989997111089,3yZ8tf64rn5VnbagmP7R0Q,OK,"59.33921976115826, 18.06989997111089",1591.554614915293,POINT (18.06989997111089 59.33921976115826),POINT (674594.8646433492 6581850.284860674)
446,11959,189785,"59.336812169811324, 18.08465616791045",© Google,2022-05,59.33675212981012,18.08509364256136,BJ2lKOWx9053kZ8SIrxHAQ,OK,"59.33675212981012, 18.08509364256136",1592.2881130620185,POINT (18.08509364256136 59.33675212981012),POINT (675471.3071593223 6581615.634535488)
447,11960,157770,"59.31078001886792, 18.073044723880596",© Google,2023-03,59.31078223207785,18.0732727071291,PZ4wqycHIwlcfTHPZ8t3qQ,OK,"59.31078223207785, 18.0732727071291",1592.4114394748296,POINT (18.0732727071291 59.31078223207785),POINT (674932.724159575 6578694.6252563475)
448,11972,90553,"59.3325034, 18.04577542350746",© Google,2023-03,59.33272129324663,18.04588004071919,CbiOQzeaEf8j4gHgibukmA,OK,"59.33272129324663, 18.04588004071919",1593.141732681585,POINT (18.04588004071919 59.33272129324663),POINT (673262.4953524393 6581064.38264466)
449,12042,157519,"59.339146086792454, 18.072868792910448",© Google,2012-07,59.33916308319792,18.07286900363121,Xf2Z0xmCp4j652tgdvxMYQ,OK,"59.33916308319792, 18.07286900363121",1597.50795405625,POINT (18.07286900363121 59.33916308319792),POINT (674763.9363890258 6581851.76800374)
450,12053,102759,"59.33591450943396, 18.051581145522388",© Google,2023-04,59.33605342590874,18.05161741888475,y_P9-MGCjvb6cNEAx7z26Q,OK,"59.33605342590874, 18.05161741888475",1597.946572207127,POINT (18.05161741888475 59.33605342590874),POINT (673571.710065944 6581450.128939717)
451,12094,198413,"59.314191128301886, 18.087295132462685",© Google,2022-05,59.31396157494663,18.08749611366417,5kPB0P5yuatjLpl0J76MLQ,OK,"59.31396157494663, 18.08749611366417",1600.5037333492182,POINT (18.08749611366417 59.31396157494663),POINT (675725.5441479423 6579085.867227512)
452,12133,108717,"59.336991701886795, 18.054044179104476",© Google,2022-06,59.33702562915078,18.05409957190035,IVSCK7owNnT27IA4RITS8Q,OK,"59.33702562915078, 18.05409957190035",1602.514054620089,POINT (18.05409957190035 59.33702562915078),POINT (673707.8620586388 6581564.789988211)
453,12185,139456,"59.31051072075471, 18.066007485074625",© Google,2011-05,59.31060029201793,18.06652132390048,OYAND19fVHsHFgdEZLKrlQ,OK,"59.31060029201793, 18.06652132390048",1605.1107296402056,POINT (18.06652132390048 59.31060029201793),POINT (674549.5397773321 6578656.663547271)
454,12303,192556,"59.31329346792453, 18.085535822761194",© Google,2022-05,59.31311084154475,18.0857052507716,Jr77Q7Y8LGY78dGWoh_TuA,OK,"59.31311084154475, 18.0857052507716",1613.090854059293,POINT (18.0857052507716 59.31311084154475),POINT (675628.0528128007 6578986.474331006)
455,12307,212562,"59.31607621509434, 18.091869337686568",© Google,2022-08,59.31622022949026,18.09198265909732,sNW3r_d49igF1kFDaDCjOA,OK,"59.31622022949026, 18.09198265909732",1613.2758139849002,POINT (18.09198265909732 59.31622022949026),POINT (675969.1022618685 6579349.054466699)
456,12321,97800,"59.31481949056604, 18.049294042910446",© Google,2022-09,59.3146283836743,18.04942684231099,i2C4bECrzXKenI-MJLef_g,OK,"59.3146283836743, 18.04942684231099",1614.354428444144,POINT (18.04942684231099 59.3146283836743),POINT (673556.410551926 6579060.229667795)
457,12345,178366,"59.31176744528302, 18.080961617537312",© Google,2023-03,59.3117773052227,18.08128983740402,nRH66k-Q5hoDwNWxmeqP0g,OK,"59.3117773052227, 18.08128983740402",1615.7325701468085,POINT (18.08128983740402 59.3117773052227),POINT (675383.7279849373 6578826.443214135)
458,12364,97564,"59.33519638113208, 18.0491181119403",© Google,2023-03,59.33499076244585,18.0488669670205,vr6Fn5lNCibM29-RgEKsig,OK,"59.33499076244585, 18.0488669670205",1617.0764192417698,POINT (18.0488669670205 59.33499076244585),POINT (673420.7570004795 6581324.7075605225)
459,12411,121881,"59.311228849056604, 18.059146177238805",© Google,2023-03,59.31128446884712,18.05953310989294,Nl_067t-d5TRlB1M0O5jEA,OK,"59.31128446884712, 18.05953310989294",1620.35387572215,POINT (18.05953310989294 59.31128446884712),POINT (674148.4454439743 6578714.502694)
460,12430,140151,"59.339325618867925, 18.066183416044776",© Google,2023-04,59.33942287287913,18.06661579716982,yqFVkutAHYNoVbCw4T9rew,OK,"59.33942287287913, 18.06661579716982",1621.395292754304,POINT (18.06661579716982 59.33942287287913),POINT (674407.1274442445 6581864.27876213)
461,12528,204587,"59.33519638113208, 18.089230373134328",© Google,2023-03,59.33535994715309,18.08939700451019,YJRQ1wbtCMUfHGaLN--LPA,OK,"59.33535994715309, 18.08939700451019",1627.9100000403755,POINT (18.08939700451019 59.33535994715309),POINT (675723.1485383067 6581472.064467574)
462,12553,205564,"59.31455019245283, 18.089582235074626",© Google,2022-05,59.31460750548224,18.08963024666603,K9yL3QxbnTrbuxUK51XNTA,OK,"59.31460750548224, 18.08963024666603",1629.9236705114397,POINT (18.08963024666603 59.31460750548224),POINT (675843.61588196 6579163.378994783)
463,12593,129610,"59.339146086792454, 18.061961072761193",© Google,2022-08,59.33910254808249,18.06203219942266,fAgBzr5nPAEJDF3A3BsImA,OK,"59.33910254808249, 18.06203219942266",1632.31551976659,POINT (18.06203219942266 59.33910254808249),POINT (674148.2047937501 6581816.634112264)
464,12620,167243,"59.31086978490566, 18.07656334328358",© Google,2023-03,59.31075227386243,18.07667856231946,oEZQu8KNHfhbOlEpmIsYBg,OK,"59.31075227386243, 18.07667856231946",1634.1521066895248,POINT (18.07667856231946 59.31075227386243),POINT (675126.6525074721 6578700.243231593)
465,12664,82871,"59.32038498490566, 18.04190494216418",© Google,2022-09,59.32048188734522,18.04197349046768,oqQARVwk3maC_UXrS9z1-g,OK,"59.32048188734522, 18.04197349046768",1636.0752161690623,POINT (18.04197349046768 59.32048188734522),POINT (673102.6284683404 6579692.210514889)
466,12710,173147,"59.3385177245283, 18.078850445895522",© Google,2023-03,59.33877981351809,18.07906193189998,7U8MBbUr_KaUWFL8HGnPsQ,OK,"59.33877981351809, 18.07906193189998",1638.2251132640076,POINT (18.07906193189998 59.33877981351809),POINT (675117.9589181459 6581825.391515022)
467,12745,144987,"59.31015165660377, 18.06811865671642",© Google,2022-07,59.31021783385512,18.0686222629108,rzAkvEj7bsM5XAFHmUAd6Q,OK,"59.31021783385512, 18.0686222629108",1640.1146873729558,POINT (18.0686222629108 59.31021783385512),POINT (674671.03461562 6578619.612499781)
468,12797,80394,"59.32684813962264, 18.040673425373132",© Google,2023-03,59.32688015149369,18.04075099416313,leDHPpP3CjvLFsRKNfAFkg,OK,"59.32688015149369, 18.04075099416313",1642.8216079549293,POINT (18.04075099416313 59.32688015149369),POINT (673000.564296406 6580401.038042507)
469,12798,81483,"59.328104864150944, 18.041201218283582",© Google,2022-06,59.32852678096778,18.04136687097246,6_JP8YbqMSNqprSTqWpXHQ,OK,"59.32852678096778, 18.04136687097246",1642.8293989303008,POINT (18.04136687097246 59.32852678096778),POINT (673027.2144621491 6580585.8769372115)
470,12806,82914,"59.3299899509434, 18.04190494216418",© Google,2014-06,59.33007005348664,18.04229371625306,CueaaikHF5tdO6RelyVqEA,OK,"59.33007005348664, 18.04229371625306",1643.327535952776,POINT (18.04229371625306 59.33007005348664),POINT (673072.06941744 6580760.022723463)
471,12819,152696,"59.31015165660377, 18.071109483208954",© Google,2022-07,59.31021021828832,18.0712882781777,iRUdDtVQX5LYlxHw0AwM3w,OK,"59.31021021828832, 18.0712882781777",1644.1205816040242,POINT (18.0712882781777 59.31021021828832),POINT (674822.7580479151 6578625.760829379)
472,12822,211578,"59.33429872075472, 18.09151747574627",© Google,2022-08,59.33429371415939,18.09169309468395,kdPYqlfFIDr7WSUHslH4Jw,OK,"59.33429371415939, 18.09169309468395",1644.2905081766148,POINT (18.09169309468395 59.33429371415939),POINT (675859.2003929431 6581359.478218004)
473,12832,127545,"59.310959550943394, 18.061257348880595",© Google,2022-07,59.31072987556043,18.06146585079538,V06XTc4N2olgeiT-a7lZ0A,OK,"59.31072987556043, 18.06146585079538",1645.076141239069,POINT (18.06146585079538 59.31072987556043),POINT (674261.245239549 6578657.843579509)
474,12839,111671,"59.31203674339623, 18.05527569589552",© Google,2022-08,59.31204525348372,18.05524700936848,DiWkmwLBaRHIP1uVDdIr8Q,OK,"59.31204525348372, 18.05524700936848",1645.458807333691,POINT (18.05524700936848 59.31204525348372),POINT (673900.7058911741 6578787.962171487)
475,12865,195042,"59.336812169811324, 18.086239546641792",© Google,2023-03,59.33670853799544,18.08686200749548,GRiv-cweWT13T1PdsXz0FA,OK,"59.33670853799544, 18.08686200749548",1647.1527288009104,POINT (18.08686200749548 59.33670853799544),POINT (675572.0650025256 6581615.445859011)
476,12916,216860,"59.316345513207544, 18.09327678544776",© Google,2022-08,59.31674486312665,18.09351567671251,K9agZgqf6ro9NL7YzspdTg,OK,"59.31674486312665, 18.09351567671251",1650.7895823115691,POINT (18.09351567671251 59.31674486312665),POINT (676053.5943917633 6579411.486918769)
477,12920,112787,"59.33806889433962, 18.05562755783582",© Google,2022-09,59.33802674210082,18.05576205319296,E4XLPFI2hwp1D0CAypMaVg,OK,"59.33802674210082, 18.05576205319296",1650.9020485729034,POINT (18.05576205319296 59.33802674210082),POINT (673797.260194268 6581680.533085537)
478,12944,94424,"59.31508878867925, 18.047710664179103",© Google,2022-09,59.31510969561101,18.04762270862457,y9wt6cY0xe1ihd2o1J6krQ,OK,"59.31510969561101, 18.04762270862457",1652.1379478360302,POINT (18.04762270862457 59.31510969561101),POINT (673451.3233832056 6579109.08960627)
479,12976,118811,"59.3385177245283, 18.05791466044776",© Google,2022-06,59.33869023152059,18.05843621779064,PEWEbs1i1lkh4qOX3yYweQ,OK,"59.33869023152059, 18.05843621779064",1653.5196559450571,POINT (18.05843621779064 59.33869023152059),POINT (673945.8912266673 6581761.350419722)
480,12979,89728,"59.316525045283015, 18.045423561567162",© Google,2011-05,59.31644379570648,18.04553655052749,oasaFFiOsaJiF2vV0RuUiQ,OK,"59.31644379570648, 18.04553655052749",1653.5765021038533,POINT (18.04553655052749 59.31644379570648),POINT (673325.8532810097 6579252.117092549)
481,12996,99056,"59.3360042754717, 18.049821835820897",© Google,2023-05,59.33594999847476,18.0498542643723,60qLv_qZQAhZagBDMu97ug,OK,"59.33594999847476, 18.0498542643723",1654.6239937104906,POINT (18.0498542643723 59.33594999847476),POINT (673471.9972935776 6581434.024088048)
482,13031,104371,"59.336991701886795, 18.052284869402985",© Google,2022-06,59.33699542065892,18.05231366049025,ufL1xBwGBNSCUUvUA-klog,OK,"59.33699542065892, 18.05231366049025",1657.073985251593,POINT (18.05231366049025 59.33699542065892),POINT (673606.4852172643 6581556.76999383)
483,13049,188097,"59.33779959622642, 18.084128375",© Google,2022-05,59.33777776621892,18.08408195062048,UvZ_2W96sxjtKKzEWHUxfA,OK,"59.33777776621892, 18.08408195062048",1658.1172534321229,POINT (18.08408195062048 59.33777776621892),POINT (675408.5021227124 6581727.100231811)
484,13055,133140,"59.339774449056605, 18.06336852052239",© Google,2022-06,59.33954276135017,18.06370698676251,IpYWAd_SiEu7s8KQFTSBwA,OK,"59.33954276135017, 18.06370698676251",1658.6924004353352,POINT (18.06370698676251 59.33954276135017),POINT (674241.1566844807 6581870.003225682)
485,13058,183526,"59.31176744528302, 18.082720927238807",© Google,2023-03,59.31179646000649,18.08306828998921,hx0wbFrJExZGpAXcl_DSQQ,OK,"59.31179646000649, 18.08306828998921",1658.989014261302,POINT (18.08306828998921 59.31179646000649),POINT (675484.8100479608 6578833.259952792)
486,13061,180538,"59.33842795849057, 18.08166534141791",© Google,2023-03,59.33838654329946,18.0818777458481,mMBoA9rh3zv1wwT65jSwag,OK,"59.33838654329946, 18.0818777458481",1659.330104219118,POINT (18.0818777458481 59.33838654329946),POINT (675280.0576348789 6581789.0389156565)
487,13102,85933,"59.31787153584906, 18.043488320895523",© Google,2023-03,59.3180107914352,18.04350627426498,5Hq1nnXgSqR2Rj0oT1mOEQ,OK,"59.3180107914352, 18.04350627426498",1661.7301299188532,POINT (18.04350627426498 59.3180107914352),POINT (673202.385964809 6579421.210748289)
488,13109,134617,"59.31024142264151, 18.064072244402986",© Google,2023-03,59.31026831279476,18.06401028474792,RZgAdorW6wyC3Me6dhaZDg,OK,"59.31026831279476, 18.06401028474792",1662.067461197733,POINT (18.06401028474792 59.31026831279476),POINT (674408.3747123481 6578613.142022658)
489,13123,83897,"59.31903849433962, 18.042432735074627",© Google,2022-08,59.31901603516513,18.04254422229689,Iljhvcdn7ehYiRNC3yWDHQ,OK,"59.31901603516513, 18.04254422229689",1662.9145718672178,POINT (18.04254422229689 59.31901603516513),POINT (673142.5478532083 6579530.57311852)
490,13199,114875,"59.311408381132075, 18.056507212686565",© Google,2022-08,59.31144297835818,18.05666053752964,tHBXWPj1SoHNqP614WSKTA,OK,"59.31144297835818, 18.05666053752964",1667.8994709857573,POINT (18.05666053752964 59.31144297835818),POINT (673984.2031968754 6578724.633115969)
491,13200,145240,"59.339953981132076, 18.06811865671642",© Google,2022-06,59.33990410173358,18.06868217878592,MMW7q197B6qJs9cQ9fx9Kw,OK,"59.33990410173358, 18.06868217878592",1667.9289780826978,POINT (18.06868217878592 59.33990410173358),POINT (674522.124930789 6581923.245010397)
492,13287,90570,"59.33402942264151, 18.04577542350746",© Google,2023-04,59.33400619175401,18.0459003925517,FMLnDwNfTnsBvAVJAl4imw,OK,"59.33400619175401, 18.0459003925517",1674.4313676102504,POINT (18.0459003925517 59.33400619175401),POINT (673257.1081841476 6581207.420160768)
493,13322,154778,"59.339953981132076, 18.07181320708955",© Google,2012-07,59.33992980683677,18.07190339685968,FpzIx14CTxHhWgp-jUJkbA,OK,"59.33992980683677, 18.07190339685968",1676.637474294788,POINT (18.07190339685968 59.33992980683677),POINT (674705.1057597689 6581934.554280721)
494,13406,169846,"59.31042095471698, 18.077618929104478",© Google,2023-03,59.31056466108079,18.07841664545936,hgwdtKsfG9obC0Gtd9rK_g,OK,"59.31056466108079, 18.07841664545936",1682.0471853058507,POINT (18.07841664545936 59.31056466108079),POINT (675226.5053043921 6578683.93795872)
495,13407,218015,"59.33331129433962, 18.09362864738806",© Google,2022-06,59.33327418083722,18.09399194580423,ZSNZwTYAnONI1s9M3h2i5g,OK,"59.33327418083722, 18.09399194580423",1682.1929865340574,POINT (18.09399194580423 59.33327418083722),POINT (675995.1756084783 6581252.100699309)
496,13414,162250,"59.33968468301887, 18.07462810261194",© Google,2012-07,59.33976376012961,18.07496261935046,V9bqsGlTIQjCvpYvDMEJhg,OK,"59.33976376012961, 18.07496261935046",1682.4071152858787,POINT (18.07496261935046 59.33976376012961),POINT (674879.8633386107 6581924.108826814)
497,13417,209882,"59.31499902264151, 18.090989682835822",© Google,2022-06,59.3149561375508,18.09153756889941,oGBhN_y3Jn6t4p9z9zt2KQ,OK,"59.3149561375508, 18.09153756889941",1682.6569955351065,POINT (18.09153756889941 59.3149561375508),POINT (675950.3170137445 6579207.212336573)
498,13423,162501,"59.31006189056604, 18.07480403358209",© Google,2023-03,59.31014173630474,18.07533745553008,-PEmKVe5veCgNS6vV7Cnow,OK,"59.31014173630474, 18.07533745553008",1682.899176227199,POINT (18.07533745553008 59.31014173630474),POINT (675053.4898958398 6578628.777131862)
499,13431,189619,"59.31212650943396, 18.08465616791045",© Google,2023-03,59.31222422543205,18.08533578735262,7Nsl3TREaQjQp2vVF7ECWg,OK,"59.31222422543205, 18.08533578735262",1683.248733421785,POINT (18.08533578735262 59.31222422543205),POINT (675611.6072216321 6578886.838580377)
500,13497,175638,"59.31078001886792, 18.07990603171642",© Google,2023-03,59.31082069715209,18.08013875336206,nOhAMAlyj0dq8GtD2l5mEw,OK,"59.31082069715209, 18.08013875336206",1688.0718914559425,POINT (18.08013875336206 59.31082069715209),POINT (675323.1657063734 6578716.961967163)
501,13500,209984,"59.33519638113208, 18.090989682835822",© Google,2023-03,59.33521642749844,18.09114650601996,Ik61EfM7_c59-N3k4rgmhw,OK,"59.33521642749844, 18.09114650601996",1688.3041902947834,POINT (18.09114650601996 59.33521642749844),POINT (675823.3547082982 6581460.712785585)
502,13538,124008,"59.339325618867925, 18.059849901119403",© Google,2023-04,59.33933178345438,18.05993818900679,fJognhZ70UoMkXfbZElb8A,OK,"59.33933178345438, 18.05993818900679",1690.9419674235735,POINT (18.05993818900679 59.33933178345438),POINT (674027.992670944 6581836.66773838)
503,13566,198982,"59.31293440377358, 18.087471063432837",© Google,2019-06,59.31287869702742,18.08746677858104,FV5hsXP6Ord3O9vn0W_J4w,OK,"59.31287869702742, 18.08746677858104",1693.4300318280086,POINT (18.08746677858104 59.31287869702742),POINT (675729.4648470664 6578965.288793046)
504,13578,87073,"59.33277269811321, 18.04401611380597",© Google,2023-04,59.3329657779063,18.0440868953274,GlnMqqmU20zcLeuraUiqYg,OK,"59.3329657779063, 18.0440868953274",1693.9053960952458,POINT (18.0440868953274 59.3329657779063),POINT (673159.2952939109 6581086.924091852)
505,13600,86957,"59.316794343396225, 18.04401611380597",© Google,2023-03,59.31693858265981,18.04403215105394,QxH4_2OmlQKf2LL5pdFMWg,OK,"59.31693858265981, 18.04403215105394",1694.911767452654,POINT (18.04403215105394 59.31693858265981),POINT (673237.7562909528 6579303.262545749)
506,13627,167886,"59.339774449056605, 18.076739274253733",© Google,2023-03,59.33958575996981,18.07749747210084,wxFSvz1dQji3waQddW2QZA,OK,"59.33958575996981, 18.07749747210084",1696.5549474500294,POINT (18.07749747210084 59.33958575996981),POINT (675024.8754821075 6581910.962546334)
