Location_idx,Location,Unnamed: 2
197493,"59.347314796226414, 18.086943270522386",
197494,"59.34740456226415, 18.086943270522386",
197495,"59.347494328301885, 18.086943270522386",
197496,"59.347584094339624, 18.086943270522386",
197497,"59.34767386037736, 18.086943270522386",
197498,"59.347763626415095, 18.086943270522386",
197499,"59.34785339245283, 18.086943270522386",
197500,"59.347943158490565, 18.086943270522386",
197517,"59.34946918113208, 18.086943270522386",
197518,"59.34955894716981, 18.086943270522386",
197519,"59.34964871320755, 18.086943270522386",
197520,"59.34973847924528, 18.086943270522386",
197521,"59.34982824528302, 18.086943270522386",
197522,"59.34991801132075, 18.086943270522386",
198023,"59.342646962264155, 18.087119201492538",
198024,"59.34273672830189, 18.087119201492538",
198025,"59.342826494339626, 18.087119201492538",
198026,"59.34291626037736, 18.087119201492538",
198027,"59.3430060264151, 18.087119201492538",
198028,"59.34309579245283, 18.087119201492538",
198043,"59.34444228301887, 18.087119201492538",
198044,"59.3445320490566, 18.087119201492538",
198045,"59.34462181509434, 18.087119201492538",
198046,"59.344711581132074, 18.087119201492538",
198047,"59.34480134716981, 18.087119201492538",
198048,"59.344891113207545, 18.087119201492538",
198049,"59.344980879245284, 18.087119201492538",
198050,"59.345070645283016, 18.087119201492538",
198051,"59.345160411320755, 18.087119201492538",
198052,"59.345250177358494, 18.087119201492538",
198053,"59.345339943396226, 18.087119201492538",
198054,"59.345429709433965, 18.087119201492538",
198055,"59.3455194754717, 18.087119201492538",
198056,"59.345609241509436, 18.087119201492538",
198057,"59.34569900754717, 18.087119201492538",
198058,"59.34578877358491, 18.087119201492538",
198059,"59.34587853962264, 18.087119201492538",
198060,"59.34596830566038, 18.087119201492538",
198061,"59.34605807169812, 18.087119201492538",
198062,"59.34614783773585, 18.087119201492538",
198063,"59.34623760377359, 18.087119201492538",
198064,"59.34632736981132, 18.087119201492538",
198065,"59.34641713584906, 18.087119201492538",
198066,"59.34650690188679, 18.087119201492538",
198067,"59.34659666792453, 18.087119201492538",
198068,"59.34668643396226, 18.087119201492538",
198069,"59.3467762, 18.087119201492538",
198070,"59.34686596603774, 18.087119201492538",
198071,"59.34695573207547, 18.087119201492538",
198072,"59.34704549811321, 18.087119201492538",
198073,"59.34713526415094, 18.087119201492538",
198074,"59.34722503018868, 18.087119201492538",
198075,"59.347314796226414, 18.087119201492538",
198076,"59.34740456226415, 18.087119201492538",
198077,"59.347494328301885, 18.087119201492538",
198078,"59.347584094339624, 18.087119201492538",
198079,"59.34767386037736, 18.087119201492538",
198080,"59.347763626415095, 18.087119201492538",
198081,"59.34785339245283, 18.087119201492538",
198082,"59.347943158490565, 18.087119201492538",
198100,"59.34955894716981, 18.087119201492538",
198101,"59.34964871320755, 18.087119201492538",
198102,"59.34973847924528, 18.087119201492538",
198103,"59.34982824528302, 18.087119201492538",
198104,"59.34991801132075, 18.087119201492538",
198151,"59.35413701509434, 18.087119201492538",
198152,"59.35422678113208, 18.087119201492538",
198380,"59.311228849056604, 18.087295132462685",
198605,"59.342646962264155, 18.087295132462685",
198606,"59.34273672830189, 18.087295132462685",
198607,"59.342826494339626, 18.087295132462685",
198608,"59.34291626037736, 18.087295132462685",
198609,"59.3430060264151, 18.087295132462685",
198610,"59.34309579245283, 18.087295132462685",
198611,"59.34318555849057, 18.087295132462685",
198612,"59.3432753245283, 18.087295132462685",
198625,"59.34444228301887, 18.087295132462685",
198626,"59.3445320490566, 18.087295132462685",
198627,"59.34462181509434, 18.087295132462685",
198633,"59.345160411320755, 18.087295132462685",
198634,"59.345250177358494, 18.087295132462685",
198635,"59.345339943396226, 18.087295132462685",
198636,"59.345429709433965, 18.087295132462685",
198637,"59.3455194754717, 18.087295132462685",
198638,"59.345609241509436, 18.087295132462685",
198639,"59.34569900754717, 18.087295132462685",
198640,"59.34578877358491, 18.087295132462685",
198641,"59.34587853962264, 18.087295132462685",
198642,"59.34596830566038, 18.087295132462685",
198643,"59.34605807169812, 18.087295132462685",
198644,"59.34614783773585, 18.087295132462685",
198645,"59.34623760377359, 18.087295132462685",
198646,"59.34632736981132, 18.087295132462685",
198647,"59.34641713584906, 18.087295132462685",
198648,"59.34650690188679, 18.087295132462685",
198649,"59.34659666792453, 18.087295132462685",
198650,"59.34668643396226, 18.087295132462685",
198651,"59.3467762, 18.087295132462685",
198652,"59.34686596603774, 18.087295132462685",
198653,"59.34695573207547, 18.087295132462685",
198654,"59.34704549811321, 18.087295132462685",
198655,"59.34713526415094, 18.087295132462685",
198656,"59.34722503018868, 18.087295132462685",
198657,"59.347314796226414, 18.087295132462685",
198658,"59.34740456226415, 18.087295132462685",
198659,"59.347494328301885, 18.087295132462685",
198660,"59.347584094339624, 18.087295132462685",
198661,"59.34767386037736, 18.087295132462685",
198662,"59.347763626415095, 18.087295132462685",
198663,"59.34785339245283, 18.087295132462685",
198664,"59.347943158490565, 18.087295132462685",
198683,"59.34964871320755, 18.087295132462685",
198684,"59.34973847924528, 18.087295132462685",
198685,"59.34982824528302, 18.087295132462685",
198733,"59.35413701509434, 18.087295132462685",
198734,"59.35422678113208, 18.087295132462685",
198868,"59.30180341509434, 18.087471063432837",
199186,"59.342557196226416, 18.087471063432837",
199187,"59.342646962264155, 18.087471063432837",
199188,"59.34273672830189, 18.087471063432837",
199189,"59.342826494339626, 18.087471063432837",
199190,"59.34291626037736, 18.087471063432837",
199191,"59.3430060264151, 18.087471063432837",
199192,"59.34309579245283, 18.087471063432837",
199193,"59.34318555849057, 18.087471063432837",
199194,"59.3432753245283, 18.087471063432837",
199195,"59.34336509056604, 18.087471063432837",
199196,"59.34345485660378, 18.087471063432837",
199207,"59.34444228301887, 18.087471063432837",
199208,"59.3445320490566, 18.087471063432837",
199216,"59.345250177358494, 18.087471063432837",
199217,"59.345339943396226, 18.087471063432837",
199218,"59.345429709433965, 18.087471063432837",
199219,"59.3455194754717, 18.087471063432837",
199220,"59.345609241509436, 18.087471063432837",
199221,"59.34569900754717, 18.087471063432837",
199222,"59.34578877358491, 18.087471063432837",
199223,"59.34587853962264, 18.087471063432837",
199224,"59.34596830566038, 18.087471063432837",
199225,"59.34605807169812, 18.087471063432837",
199226,"59.34614783773585, 18.087471063432837",
199227,"59.34623760377359, 18.087471063432837",
199228,"59.34632736981132, 18.087471063432837",
199229,"59.34641713584906, 18.087471063432837",
199230,"59.34650690188679, 18.087471063432837",
199231,"59.34659666792453, 18.087471063432837",
199232,"59.34668643396226, 18.087471063432837",
199233,"59.3467762, 18.087471063432837",
199234,"59.34686596603774, 18.087471063432837",
199235,"59.34695573207547, 18.087471063432837",
199236,"59.34704549811321, 18.087471063432837",
199237,"59.34713526415094, 18.087471063432837",
199238,"59.34722503018868, 18.087471063432837",
199239,"59.347314796226414, 18.087471063432837",
199240,"59.34740456226415, 18.087471063432837",
199241,"59.347494328301885, 18.087471063432837",
199242,"59.347584094339624, 18.087471063432837",
199243,"59.34767386037736, 18.087471063432837",
199244,"59.347763626415095, 18.087471063432837",
199245,"59.34785339245283, 18.087471063432837",
199246,"59.347943158490565, 18.087471063432837",
199247,"59.348032924528304, 18.087471063432837",
199266,"59.34973847924528, 18.087471063432837",
199315,"59.35413701509434, 18.087471063432837",
199316,"59.35422678113208, 18.087471063432837",
199410,"59.29955926415094, 18.087646994402984",
199435,"59.30180341509434, 18.087646994402984",
199436,"59.30189318113207, 18.087646994402984",
199437,"59.30198294716981, 18.087646994402984",
199750,"59.34246743018868, 18.087646994402984",
199751,"59.342557196226416, 18.087646994402984",
199752,"59.342646962264155, 18.087646994402984",
199753,"59.34273672830189, 18.087646994402984",
199754,"59.342826494339626, 18.087646994402984",
199755,"59.34291626037736, 18.087646994402984",
199756,"59.3430060264151, 18.087646994402984",
199757,"59.34309579245283, 18.087646994402984",
199758,"59.34318555849057, 18.087646994402984",
199759,"59.3432753245283, 18.087646994402984",
199760,"59.34336509056604, 18.087646994402984",
199761,"59.34345485660378, 18.087646994402984",
199762,"59.34354462264151, 18.087646994402984",
199771,"59.34435251698113, 18.087646994402984",
199772,"59.34444228301887, 18.087646994402984",
199782,"59.345339943396226, 18.087646994402984",
199783,"59.345429709433965, 18.087646994402984",
199784,"59.3455194754717, 18.087646994402984",
199785,"59.345609241509436, 18.087646994402984",
199786,"59.34569900754717, 18.087646994402984",
199787,"59.34578877358491, 18.087646994402984",
199788,"59.34587853962264, 18.087646994402984",
199789,"59.34596830566038, 18.087646994402984",
199790,"59.34605807169812, 18.087646994402984",
199791,"59.34614783773585, 18.087646994402984",
199792,"59.34623760377359, 18.087646994402984",
199793,"59.34632736981132, 18.087646994402984",
199794,"59.34641713584906, 18.087646994402984",
199795,"59.34650690188679, 18.087646994402984",
199796,"59.34659666792453, 18.087646994402984",
199797,"59.34668643396226, 18.087646994402984",
199798,"59.3467762, 18.087646994402984",
199799,"59.34686596603774, 18.087646994402984",
199800,"59.34695573207547, 18.087646994402984",
199801,"59.34704549811321, 18.087646994402984",
199802,"59.34713526415094, 18.087646994402984",
199803,"59.34722503018868, 18.087646994402984",
199804,"59.347314796226414, 18.087646994402984",
199805,"59.34740456226415, 18.087646994402984",
199806,"59.347494328301885, 18.087646994402984",
199807,"59.347584094339624, 18.087646994402984",
199808,"59.34767386037736, 18.087646994402984",
199809,"59.347763626415095, 18.087646994402984",
199810,"59.34785339245283, 18.087646994402984",
199811,"59.347943158490565, 18.087646994402984",
199812,"59.348032924528304, 18.087646994402984",
199880,"59.35413701509434, 18.087646994402984",
199998,"59.30189318113207, 18.087822925373136",
199999,"59.30198294716981, 18.087822925373136",
200309,"59.34246743018868, 18.087822925373136",
200310,"59.342557196226416, 18.087822925373136",
200311,"59.342646962264155, 18.087822925373136",
200312,"59.34273672830189, 18.087822925373136",
200313,"59.342826494339626, 18.087822925373136",
200314,"59.34291626037736, 18.087822925373136",
200315,"59.3430060264151, 18.087822925373136",
200316,"59.34309579245283, 18.087822925373136",
200317,"59.34318555849057, 18.087822925373136",
200318,"59.3432753245283, 18.087822925373136",
200319,"59.34336509056604, 18.087822925373136",
200320,"59.34345485660378, 18.087822925373136",
200321,"59.34354462264151, 18.087822925373136",
200322,"59.34363438867925, 18.087822925373136",
200329,"59.3442627509434, 18.087822925373136",
200330,"59.34435251698113, 18.087822925373136",
200331,"59.34444228301887, 18.087822925373136",
200341,"59.345339943396226, 18.087822925373136",
200342,"59.345429709433965, 18.087822925373136",
200343,"59.3455194754717, 18.087822925373136",
200344,"59.345609241509436, 18.087822925373136",
200345,"59.34569900754717, 18.087822925373136",
200346,"59.34578877358491, 18.087822925373136",
200347,"59.34587853962264, 18.087822925373136",
200348,"59.34596830566038, 18.087822925373136",
200349,"59.34605807169812, 18.087822925373136",
200350,"59.34614783773585, 18.087822925373136",
200351,"59.34623760377359, 18.087822925373136",
200352,"59.34632736981132, 18.087822925373136",
200353,"59.34641713584906, 18.087822925373136",
200354,"59.34650690188679, 18.087822925373136",
200355,"59.34659666792453, 18.087822925373136",
200356,"59.34668643396226, 18.087822925373136",
200357,"59.3467762, 18.087822925373136",
200358,"59.34686596603774, 18.087822925373136",
200359,"59.34695573207547, 18.087822925373136",
200360,"59.34704549811321, 18.087822925373136",
200361,"59.34713526415094, 18.087822925373136",
200362,"59.34722503018868, 18.087822925373136",
200363,"59.347314796226414, 18.087822925373136",
200364,"59.34740456226415, 18.087822925373136",
200365,"59.347494328301885, 18.087822925373136",
200366,"59.347584094339624, 18.087822925373136",
200367,"59.34767386037736, 18.087822925373136",
200368,"59.347763626415095, 18.087822925373136",
200369,"59.34785339245283, 18.087822925373136",
200370,"59.347943158490565, 18.087822925373136",
200371,"59.348032924528304, 18.087822925373136",
200372,"59.348122690566036, 18.087822925373136",
200552,"59.30180341509434, 18.087998856343283",
200553,"59.30189318113207, 18.087998856343283",
200554,"59.30198294716981, 18.087998856343283",
200555,"59.302072713207544, 18.087998856343283",
200603,"59.30727914339622, 18.087998856343283",
200604,"59.30736890943396, 18.087998856343283",
200866,"59.342557196226416, 18.087998856343283",
200867,"59.342646962264155, 18.087998856343283",
200868,"59.34273672830189, 18.087998856343283",
200869,"59.342826494339626, 18.087998856343283",
200870,"59.34291626037736, 18.087998856343283",
200871,"59.3430060264151, 18.087998856343283",
200872,"59.34309579245283, 18.087998856343283",
200873,"59.34318555849057, 18.087998856343283",
200874,"59.3432753245283, 18.087998856343283",
200875,"59.34336509056604, 18.087998856343283",
200876,"59.34345485660378, 18.087998856343283",
200877,"59.34354462264151, 18.087998856343283",
200878,"59.34363438867925, 18.087998856343283",
200879,"59.34372415471698, 18.087998856343283",
200880,"59.34381392075472, 18.087998856343283",
200883,"59.34408321886792, 18.087998856343283",
200884,"59.34417298490566, 18.087998856343283",
200885,"59.3442627509434, 18.087998856343283",
200886,"59.34435251698113, 18.087998856343283",
200897,"59.345339943396226, 18.087998856343283",
200898,"59.345429709433965, 18.087998856343283",
200899,"59.3455194754717, 18.087998856343283",
200900,"59.345609241509436, 18.087998856343283",
200901,"59.34569900754717, 18.087998856343283",
200902,"59.34578877358491, 18.087998856343283",
200903,"59.34587853962264, 18.087998856343283",
200904,"59.34596830566038, 18.087998856343283",
200905,"59.34605807169812, 18.087998856343283",
200906,"59.34614783773585, 18.087998856343283",
200907,"59.34623760377359, 18.087998856343283",
200908,"59.34632736981132, 18.087998856343283",
200909,"59.34641713584906, 18.087998856343283",
